"blueprint","item_name","category","tier","slot","resource","property","propertyName","rangeIndex","startQuality","endQuality","atStart","atEnd","mode"
"BP_CRAFT_COOL_AEGS_S02_Avalanche_SCItem","Avalanche","VehicleComponentS2","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Avalanche_SCItem","Avalanche","VehicleComponentS2","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Boreal_SCItem","Boreal","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Boreal_SCItem","Boreal","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Boreal_SCItem","Boreal","VehicleComponentS2","0","Pump Impeller","Agricium","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Boreal_SCItem","Boreal","VehicleComponentS2","0","Pump Impeller","Agricium","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Boreal_SCItem","Boreal","VehicleComponentS2","0","Shell","Titanium","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Boreal_SCItem","Boreal","VehicleComponentS2","0","Shell","Titanium","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Permafrost_SCItem","Permafrost","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Permafrost_SCItem","Permafrost","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Permafrost_SCItem","Permafrost","VehicleComponentS2","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Permafrost_SCItem","Permafrost","VehicleComponentS2","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Permafrost_SCItem","Permafrost","VehicleComponentS2","0","Shell","Lindinium","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S02_Permafrost_SCItem","Permafrost","VehicleComponentS2","0","Shell","Lindinium","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Blizzard_SCItem","Blizzard","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Blizzard_SCItem","Blizzard","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Blizzard_SCItem","Blizzard","VehicleComponentS3","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Blizzard_SCItem","Blizzard","VehicleComponentS3","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Blizzard_SCItem","Blizzard","VehicleComponentS3","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Blizzard_SCItem","Blizzard","VehicleComponentS3","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Galinstan_SCItem","Galinstan","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Galinstan_SCItem","Galinstan","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Galinstan_SCItem","Galinstan","VehicleComponentS3","0","Pump Impeller","Agricium","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Galinstan_SCItem","Galinstan","VehicleComponentS3","0","Pump Impeller","Agricium","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Galinstan_SCItem","Galinstan","VehicleComponentS3","0","Shell","Titanium","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Galinstan_SCItem","Galinstan","VehicleComponentS3","0","Shell","Titanium","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Mercury_SCItem","Mercury","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Mercury_SCItem","Mercury","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Mercury_SCItem","Mercury","VehicleComponentS3","0","Pump Impeller","Agricium","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Mercury_SCItem","Mercury","VehicleComponentS3","0","Pump Impeller","Agricium","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Mercury_SCItem","Mercury","VehicleComponentS3","0","Shell","Borase","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Mercury_SCItem","Mercury","VehicleComponentS3","0","Shell","Borase","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Tempest_SCItem","Tempest","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Tempest_SCItem","Tempest","VehicleComponentS3","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Tempest_SCItem","Tempest","VehicleComponentS3","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Tempest_SCItem","Tempest","VehicleComponentS3","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Tempest_SCItem","Tempest","VehicleComponentS3","0","Shell","Lindinium","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S03_Tempest_SCItem","Tempest","VehicleComponentS3","0","Shell","Lindinium","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Idris_SCItem","Exotherm","VehicleComponentS4","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Idris_SCItem","Exotherm","VehicleComponentS4","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Idris_SCItem","Exotherm","VehicleComponentS4","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Idris_SCItem","Exotherm","VehicleComponentS4","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Idris_SCItem","Exotherm","VehicleComponentS4","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Idris_SCItem","Exotherm","VehicleComponentS4","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Javelin_SCItem","@item_Namecool_aegs_s04_javelin_scitem","VehicleComponentS4","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Javelin_SCItem","@item_Namecool_aegs_s04_javelin_scitem","VehicleComponentS4","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Javelin_SCItem","@item_Namecool_aegs_s04_javelin_scitem","VehicleComponentS4","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Javelin_SCItem","@item_Namecool_aegs_s04_javelin_scitem","VehicleComponentS4","0","Pump Impeller","Borase","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Javelin_SCItem","@item_Namecool_aegs_s04_javelin_scitem","VehicleComponentS4","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Javelin_SCItem","@item_Namecool_aegs_s04_javelin_scitem","VehicleComponentS4","0","Shell","Stileron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Reclaimer","Algid","VehicleComponentS4","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Reclaimer","Algid","VehicleComponentS4","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Reclaimer","Algid","VehicleComponentS4","0","Pump Impeller","Titanium","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Reclaimer","Algid","VehicleComponentS4","0","Pump Impeller","Titanium","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Reclaimer","Algid","VehicleComponentS4","0","Shell","Riccite","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_AEGS_S04_Reclaimer","Algid","VehicleComponentS4","0","Shell","Riccite","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem","Cryo-Star SL","VehicleComponentS0","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem","Cryo-Star SL","VehicleComponentS0","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem","Cryo-Star SL","VehicleComponentS0","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem","Cryo-Star SL","VehicleComponentS0","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem","Cryo-Star SL","VehicleComponentS0","0","Shell","Torite","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem","Cryo-Star SL","VehicleComponentS0","0","Shell","Torite","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem","Frost-Star SL","VehicleComponentS0","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem","Frost-Star SL","VehicleComponentS0","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem","Frost-Star SL","VehicleComponentS0","0","Pump Impeller","Tin","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem","Frost-Star SL","VehicleComponentS0","0","Pump Impeller","Tin","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem","Frost-Star SL","VehicleComponentS0","0","Shell","Iron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem","Frost-Star SL","VehicleComponentS0","0","Shell","Iron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem","Winter-Star SL","VehicleComponentS0","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem","Winter-Star SL","VehicleComponentS0","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem","Winter-Star SL","VehicleComponentS0","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem","Winter-Star SL","VehicleComponentS0","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem","Winter-Star SL","VehicleComponentS0","0","Shell","Tin","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem","Winter-Star SL","VehicleComponentS0","0","Shell","Tin","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem","Cryo-Star","VehicleComponentS1","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem","Cryo-Star","VehicleComponentS1","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem","Cryo-Star","VehicleComponentS1","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem","Cryo-Star","VehicleComponentS1","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem","Cryo-Star","VehicleComponentS1","0","Shell","Torite","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem","Cryo-Star","VehicleComponentS1","0","Shell","Torite","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem","Frost-Star","VehicleComponentS1","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem","Frost-Star","VehicleComponentS1","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem","Frost-Star","VehicleComponentS1","0","Pump Impeller","Tin","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem","Frost-Star","VehicleComponentS1","0","Pump Impeller","Tin","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem","Frost-Star","VehicleComponentS1","0","Shell","Iron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem","Frost-Star","VehicleComponentS1","0","Shell","Iron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem","Winter-Star","VehicleComponentS1","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem","Winter-Star","VehicleComponentS1","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem","Winter-Star","VehicleComponentS1","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem","Winter-Star","VehicleComponentS1","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem","Winter-Star","VehicleComponentS1","0","Shell","Tin","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem","Winter-Star","VehicleComponentS1","0","Shell","Tin","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem","Cryo-Star EX","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem","Cryo-Star EX","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem","Cryo-Star EX","VehicleComponentS2","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem","Cryo-Star EX","VehicleComponentS2","0","Pump Impeller","Iron","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem","Cryo-Star EX","VehicleComponentS2","0","Shell","Torite","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem","Cryo-Star EX","VehicleComponentS2","0","Shell","Torite","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem","Frost-Star EX","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem","Frost-Star EX","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
"BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem","Frost-Star EX","VehicleComponentS2","0","Pump Impeller","Tin","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.95","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem","Frost-Star EX","VehicleComponentS2","0","Pump Impeller","Tin","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.05","multiplier"
"BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem","Frost-Star EX","VehicleComponentS2","0","Shell","Iron","GPP_Health_MaxHealth","Integrity","0","0","500","0.8","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem","Frost-Star EX","VehicleComponentS2","0","Shell","Iron","GPP_Health_MaxHealth","Integrity","1","501","1000","1","1.2","multiplier"
"BP_CRAFT_COOL_JSPN_S02_WinterStarEX_SCItem","Winter-Star EX","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","0","0","500","0.85","1","multiplier"
"BP_CRAFT_COOL_JSPN_S02_WinterStarEX_SCItem","Winter-Star EX","VehicleComponentS2","0","Coolant","Pressurized_Ice","GPP_ItemResource_CoolantGeneration","Coolant Rating","1","501","1000","1","1.15","multiplier"
